Station,Quarter,DO,Temperature,pH,Salinity,NH3,PO4,BOD5,TSS,Coliform,Alkalinity,Transparency,H2S,COD,CN,As,Cd,Pb,Cu,Hg,Zn,Total_Cr,Alkalinity_source,Transparency_source
MM14,2000-07-01,6.766666666666667,25.5,8.200000000000001,33.03333333333333,0.0013333333333333333,0.012666666666666666,0.5,1.0333333333333334,966.8333333333334,95.45626594585733,45.14991375050956,0.06,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2000-10-01,6.966666666666666,22.266666666666666,8.033333333333333,32.5,0.001,0.017666666666666667,0.3833333333333333,1.5666666666666667,2.8333333333333335,154.16485415234223,36.730017949248136,0.04585243699555594,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2001-01-01,7.633333333333333,17.3,8.466666666666667,32.699999999999996,0.0026666666666666666,0.014,0.35000000000000003,2.733333333333333,0.5,64.8291851130064,52.128461644050496,0.03759407763104432,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2001-04-01,6.2,23.333333333333332,8.366666666666667,33.833333333333336,0.002,0.012333333333333335,0.21666666666666667,1.3666666666666665,22.166666666666668,133.81650861877978,31.036930245200043,0.023271814321206313,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2001-07-01,4.933333333333334,25.900000000000002,8.2,32.9,0.001,0.013333333333333334,0.7166666666666667,2.5,1.6666666666666667,132.68900818825364,28.789664149603404,0.02545055993260538,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2001-10-01,5.8,19.950000000000003,8.3,32.2,0.001,0.015,0.4,5.3,17.25,160.69268205401676,52.590411699471446,0.03352782622886303,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2002-01-01,7.366666666666667,19.433333333333334,8.133333333333333,33.96666666666667,0.001,0.009666666666666665,0.21666666666666665,1.9333333333333336,0.5,126.31185417323606,62.624605182330384,0.030024092343020184,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2002-04-01,6.466666666666666,24.333333333333332,8.200000000000001,34.13333333333333,0.0013333333333333333,0.012333333333333335,0.3,1.1666666666666667,0.5,72.98767132956348,33.21143806551009,0.03499727924920698,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2002-07-01,5.033333333333333,24.666666666666668,8.133333333333333,33.63333333333333,0.0013333333333333333,0.006000000000000001,0.6333333333333333,1.75,1.3333333333333333,86.42257637731569,25.760099490397348,0.03823074980625071,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2002-10-01,7.166666666666667,23.633333333333336,8.233333333333333,33.36666666666667,0.001,0.006333333333333333,0.6,1.866666666666667,0.5,78.63015673357614,43.3796262698409,0.04538715525182915,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2003-01-01,6.8999999999999995,17.666666666666668,8.233333333333334,33.03333333333333,0.001,0.008,0.6833333333333332,2.9333333333333336,0.5,101.17196117834008,30.419802514568246,0.036507544296808504,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2003-04-01,6.0,25.566666666666666,8.1,34.03333333333333,0.001,0.005666666666666667,0.39999999999999997,1.1666666666666667,0.5,113.59844514016255,40.429438052215396,0.044681620062068966,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2003-07-01,4.266666666666667,24.766666666666666,8.166666666666666,34.36666666666667,0.001,0.010666666666666666,0.3666666666666667,2.6333333333333333,0.5,79.20954658226302,30.36655282658405,0.03833941094119133,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2003-10-01,6.266666666666667,23.900000000000002,8.166666666666666,33.36666666666667,0.001,0.010666666666666666,0.25,4.266666666666667,0.6666666666666666,171.47316967283012,55.76705526794416,0.018293051499693184,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2004-01-01,7.233333333333333,18.366666666666664,8.066666666666666,34.0,0.001,0.01,0.4666666666666666,1.3833333333333335,0.5,73.61515198166457,26.22164055054826,0.026638615367636304,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2004-04-01,6.8,24.46666666666667,8.133333333333333,34.13333333333333,0.001,0.008333333333333333,0.39999999999999997,1.3333333333333333,0.5,167.11361983518682,38.86038578892437,0.03554593272560014,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2004-07-01,7.866666666666667,24.833333333333332,8.133333333333333,34.1,0.0016666666666666668,0.008,0.5,1.05,1.3333333333333333,161.48070610037692,28.13056186225751,0.024150212767933405,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2004-10-01,6.5,23.833333333333332,8.2,33.53333333333333,0.0013333333333333333,0.008,0.5,3.9,0.6666666666666666,151.44058923911624,30.14233366550112,0.04655834030675804,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2005-01-01,7.3,16.433333333333334,8.233333333333333,33.0,0.001,0.008666666666666666,0.5333333333333333,3.8666666666666667,0.5,95.71816873761374,28.858617681178842,0.06,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2005-04-01,5.833333333333333,23.566666666666666,8.3,33.93333333333333,0.001,0.005333333333333333,0.43333333333333335,0.7166666666666667,40.333333333333336,131.98578077119154,42.351869896758515,0.058275298886961265,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2005-07-01,5.366666666666667,23.133333333333336,8.266666666666666,33.800000000000004,0.0013333333333333333,0.006999999999999999,0.4666666666666666,1.5166666666666668,213.83333333333334,75.29201032572837,44.96743817628307,0.03466283828532421,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2005-10-01,6.933333333333334,24.666666666666668,8.1,33.0,0.001,0.005999999999999999,0.8166666666666665,5.133333333333334,0.6666666666666666,151.88174622618124,39.873624746962825,0.06,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2006-01-01,8.133333333333333,16.533333333333335,8.0,32.53333333333333,0.001,0.009333333333333334,0.39999999999999997,5.033333333333334,0.5,117.41053264623059,31.937443237160196,0.03952834854713999,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2006-04-01,6.266666666666667,23.46666666666667,8.066666666666668,33.96666666666667,0.0013333333333333333,0.005,0.3,1.7333333333333334,110.33333333333333,105.67379248946602,34.69206195992812,0.03314256955337714,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2006-07-01,7.3,25.5,8.166666666666666,32.9,0.0016666666666666668,0.005999999999999999,0.6,0.7833333333333333,0.5,77.16893036703058,44.65906146519437,0.029981752082801495,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2006-10-01,7.266666666666666,24.433333333333334,7.900000000000001,33.26666666666667,0.001,0.005,0.25,2.9333333333333336,0.5,40.0,45.13186743677576,0.03356134868018317,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2007-01-01,7.3,19.833333333333332,7.966666666666666,33.96666666666667,0.001,0.007,0.45,0.9666666666666668,0.6666666666666666,83.65107000374854,20.0,0.0325340140913785,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2007-04-01,5.666666666666667,23.5,8.233333333333333,34.233333333333334,0.001,0.007333333333333333,0.5666666666666668,0.5166666666666667,0.5,158.94793684645174,30.23577459128345,0.03984142212154165,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2007-07-01,4.333333333333333,22.900000000000002,8.166666666666666,34.333333333333336,0.0016666666666666668,0.011000000000000001,0.3333333333333333,1.4333333333333333,0.5,105.90083000338186,30.72312605582312,0.03969943702524531,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2007-10-01,6.8,22.099999999999998,8.066666666666666,32.300000000000004,0.001,0.016666666666666666,0.6,4.633333333333334,1.0,114.07349000097335,41.38386616140727,0.03749457185576691,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2008-01-01,8.166666666666666,17.533333333333335,8.2,32.766666666666666,0.001,0.013666666666666667,0.6333333333333333,1.4833333333333334,0.5,142.94440254009584,32.379270145081804,0.04388549467365062,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2008-04-01,6.133333333333333,23.266666666666666,8.233333333333333,34.03333333333333,0.0016666666666666668,0.009,0.4666666666666666,0.9833333333333334,1.8333333333333333,183.19841073406928,42.078496804827914,0.057683999066640915,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2008-07-01,4.7,24.366666666666664,8.233333333333334,33.1,0.0023333333333333335,0.010666666666666666,0.2333333333333333,1.3666666666666665,1.0,166.37516292309735,23.107988093404405,0.052853681669355,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2008-10-01,6.55,24.049999999999997,8.3,32.7,0.001,0.0085,0.07500000000000001,3.8,0.5,85.96827486643342,36.106546811280644,0.021855824873188733,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2009-01-01,6.733333333333333,18.766666666666666,8.133333333333333,33.56666666666667,0.001,0.009666666666666665,0.48333333333333334,4.766666666666667,0.5,52.01002999969077,44.69606050870154,0.014830647659462081,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2009-04-01,5.866666666666667,24.133333333333336,8.0,34.0,0.001,0.006666666666666667,0.6166666666666667,1.1666666666666667,0.5,200.0,20.252009564916282,0.05256241880306761,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2009-07-01,4.666666666666667,25.633333333333336,8.166666666666666,33.266666666666666,0.0013333333333333333,0.01,0.15,2.8000000000000003,2.3333333333333335,199.41470640808086,76.53645487113307,0.022811781570837922,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2009-10-01,7.1000000000000005,23.933333333333334,8.066666666666666,33.266666666666666,0.0013333333333333333,0.009666666666666665,0.43333333333333335,3.0999999999999996,0.5,126.59587587502489,49.24418344263485,0.0345207674173411,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2010-01-01,7.666666666666667,18.333333333333332,8.1,33.333333333333336,0.001,0.013333333333333334,0.25,1.5333333333333332,0.5,75.53291140463625,33.123048494308506,0.024499454371969334,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2010-04-01,6.3,22.566666666666666,7.766666666666667,33.86666666666667,0.001,0.006333333333333333,0.6,0.8666666666666667,0.6666666666666666,153.71292868628788,25.118550806269532,0.0194812156653792,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2010-07-01,4.033333333333334,24.433333333333337,8.033333333333333,33.96666666666667,0.0013333333333333333,0.007333333333333333,0.5333333333333333,0.8166666666666668,0.6666666666666666,116.22057098955864,31.230931102703412,0.0455813443318814,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2010-10-01,6.733333333333333,23.5,8.133333333333333,31.933333333333334,0.0016666666666666668,0.010333333333333333,0.2333333333333333,2.033333333333333,0.8333333333333334,116.04566069126864,34.04611482360881,0.049326580051816796,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2011-01-01,7.466666666666666,17.099999999999998,7.8999999999999995,33.0,0.001,0.012666666666666666,0.5,2.8000000000000003,0.5,151.3060595086795,38.34731938455117,0.030385667433780596,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2011-04-01,6.133333333333333,23.900000000000002,7.933333333333334,33.86666666666667,0.0016666666666666668,0.0030000000000000005,0.4666666666666666,0.75,0.5,131.70311614056544,54.60158151931835,0.014632289568438418,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2011-07-01,4.2,24.599999999999998,8.133333333333333,33.76666666666667,0.0013333333333333333,0.007666666666666666,0.7000000000000001,1.4000000000000001,0.6666666666666666,78.49647811447693,28.2490069141996,0.030721094566420706,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2011-10-01,6.966666666666666,22.566666666666666,8.0,32.46666666666667,0.0013333333333333333,0.012666666666666666,0.3666666666666667,7.433333333333334,0.5,108.63403227213091,39.93975874216772,0.04317286301768973,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2012-01-01,7.766666666666666,17.433333333333334,7.8999999999999995,32.13333333333333,0.001,0.015666666666666666,0.2833333333333333,2.266666666666667,0.5,143.14035250314714,21.518500745035176,0.021903335794908888,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2012-04-01,7.333333333333333,24.599999999999998,7.7,32.86666666666667,0.001,0.005,0.15,1.0,0.6666666666666666,137.85882778417565,28.843756835598622,0.040028922455801086,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2012-07-01,4.833333333333333,24.733333333333334,7.866666666666667,33.4,0.0013333333333333333,0.007666666666666666,0.6333333333333333,1.0999999999999999,0.5,129.17058010254664,37.538484050515834,0.0372457507273229,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2012-10-01,6.766666666666667,23.733333333333334,7.966666666666666,32.9,0.001,0.009,0.16666666666666666,4.6000000000000005,0.5,152.66980340665526,41.68864063241087,0.046211113442348815,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2013-01-01,7.900000000000001,17.066666666666666,7.866666666666667,32.166666666666664,0.0005,0.008666666666666666,0.6333333333333333,1.9000000000000001,0.5,107.33990542639575,25.756020779590308,0.039113481658374506,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2013-04-01,6.733333333333333,23.400000000000002,8.133333333333333,32.9,0.0005,0.006666666666666667,0.13333333333333333,1.0666666666666667,0.5,126.25344213266752,28.583474669433436,0.026314642819072726,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2013-07-01,5.5,27.03333333333333,8.266666666666667,32.13333333333333,0.001,0.008,0.4000000000000001,0.7833333333333333,0.5,40.0,53.876428155740705,0.057808111722863605,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2013-10-01,6.7,24.166666666666668,8.133333333333333,32.733333333333334,0.0005,0.010666666666666666,0.13333333333333333,2.3333333333333335,0.5,104.26224321550151,48.77075794810612,0.035360208031870746,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2014-01-01,6.933333333333334,18.099999999999998,8.033333333333333,33.46666666666667,0.0005,0.011666666666666667,0.25,1.55,0.5,146.73660180014755,35.490778026735995,0.037084050637170726,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2014-04-01,5.633333333333333,25.2,8.1,33.300000000000004,0.0011666666666666668,0.006000000000000001,0.5333333333333333,1.0,40.833333333333336,106.33619365090001,20.0,0.026697308014009057,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2014-07-01,4.533333333333333,25.066666666666666,7.733333333333333,33.73333333333333,0.0005,0.011000000000000001,0.43333333333333335,0.9,5.166666666666667,103.68204128990108,76.47241445207027,0.0318901595725147,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2014-10-01,6.733333333333333,24.266666666666666,8.0,32.833333333333336,0.0005,0.009,0.25,2.1333333333333333,0.6666666666666666,83.54914668788135,32.888843657329105,0.02717079697737017,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2015-01-01,7.766666666666667,17.433333333333334,7.966666666666666,32.56666666666667,0.002,0.009333333333333334,0.3333333333333333,3.8000000000000003,0.5,155.1178062455201,29.83182530371304,0.0351757794880084,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2015-04-01,5.733333333333333,22.96666666666667,7.966666666666666,34.1,0.0006666666666666666,0.004666666666666667,0.6333333333333334,1.3666666666666665,0.5,139.19621457391997,27.816679815792362,0.06,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2015-07-01,5.166666666666667,24.03333333333333,8.200000000000001,33.96666666666667,0.0015000000000000002,0.009666666666666665,0.4000000000000001,5.2,0.6666666666666666,148.88951092380796,37.53410662188437,0.022770260576969868,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2015-10-01,6.266666666666667,25.26666666666667,7.8999999999999995,33.166666666666664,0.0005,0.009333333333333334,0.39999999999999997,12.833333333333334,0.5,59.58251133147387,37.66215151645303,0.020859235477038725,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2016-01-01,7.966666666666666,15.866666666666665,7.633333333333333,31.36666666666667,0.0005,0.007333333333333333,0.6,1.3,1.3333333333333333,114.38424848570281,45.45373224284722,0.06,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2016-04-01,5.533333333333334,22.566666666666666,7.466666666666666,33.56666666666667,0.001,0.0036666666666666666,0.5666666666666667,3.8666666666666667,0.6666666666666666,110.19611472874979,24.31397064812047,0.03471466930707357,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2016-07-01,6.033333333333334,24.833333333333332,8.0,33.53333333333333,0.0005,0.005666666666666666,0.18333333333333335,6.366666666666667,0.6666666666666666,110.17999026905066,29.832543157214452,0.02938238874947156,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2016-10-01,6.466666666666666,24.233333333333334,8.0,31.099999999999998,0.0005,0.017,0.3333333333333333,9.633333333333333,0.5,98.43903596987154,65.15140459534115,0.05461456687850481,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2017-01-01,7.633333333333333,18.133333333333333,7.8,31.96666666666667,0.0006666666666666666,0.008666666666666668,0.39999999999999997,6.733333333333334,0.5,107.88635048769947,35.68217934361623,0.03006656002578908,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2017-04-01,6.7,24.833333333333332,8.033333333333333,33.43333333333333,0.001,0.002,0.7999999999999999,4.3999999999999995,0.8333333333333334,149.73756739473282,31.25760439907866,0.06,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2017-07-01,5.8,26.333333333333332,8.033333333333333,32.76666666666667,0.001,0.006333333333333333,0.7000000000000001,4.8,0.6666666666666666,53.05020263282597,24.188207994051968,0.047894391738299714,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2017-10-01,6.5,23.8,7.933333333333334,32.73333333333333,0.0,0.014333333333333332,0.7666666666666666,10.200000000000001,0.5,182.20531688106587,39.1909038586647,0.03137806078012992,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2018-01-01,7.8999999999999995,15.700000000000001,7.8,32.333333333333336,0.0005,0.01,0.13333333333333333,4.3999999999999995,0.6666666666666666,136.93443937592616,46.688373096224474,0.06,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2018-04-01,6.5,25.133333333333336,8.033333333333333,33.233333333333334,0.0011666666666666668,0.001,0.4666666666666666,5.333333333333333,0.5,118.51838365189255,44.31596214515614,0.030065476153504092,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2018-07-01,5.8999999999999995,28.166666666666668,8.233333333333333,32.233333333333334,0.0006666666666666666,0.009,0.3333333333333333,3.7000000000000006,0.5,151.7391951230524,30.371362984988036,0.04902228105463965,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2018-10-01,6.233333333333333,23.866666666666664,8.1,33.166666666666664,0.0005,0.010333333333333333,0.15,7.6000000000000005,3.6666666666666665,69.18578391910478,37.34545173795401,0.04174814571723894,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2019-01-01,7.666666666666667,19.833333333333332,8.033333333333333,32.833333333333336,0.0005,0.006999999999999999,0.4166666666666667,5.3999999999999995,0.5,96.73546831971451,57.804678196549645,0.06,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2019-04-01,5.8999999999999995,23.8,7.766666666666667,33.93333333333334,0.0005,0.01,0.35000000000000003,5.3,0.5,115.76235986633061,47.312990488972765,0.06,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2019-07-01,4.966666666666667,25.099999999999998,7.966666666666666,33.9,0.0008333333333333334,0.001,0.26666666666666666,5.900000000000001,0.5,167.79461296512622,25.491804326342876,0.03789049488361758,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2019-10-01,6.733333333333333,23.599999999999998,8.066666666666666,33.1,0.0005,0.012000000000000002,0.21666666666666665,2.6999999999999997,0.5,118.37261966057048,20.0,0.028497050163351998,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2020-01-01,7.1,19.35,8.1,33.0,0.001,0.007,0.30000000000000004,5.1,0.5,135.7519134914801,36.5512397959567,0.04425370364099947,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2020-04-01,4.8,23.55,7.9,34.1,0.0005,0.0075,0.9,5.7,1.25,99.36473514223553,43.20697029881629,0.02929041975637945,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2020-07-01,5.8,29.3,8.0,32.3,0.0005,0.008,0.4,2.4,0.5,137.0394724138622,23.026751974960163,0.06,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2020-10-01,6.65,23.7,8.05,32.8,0.0005,0.018000000000000002,0.45,4.15,1.25,178.703385754106,33.011236143059,0.03935477671067763,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2021-01-01,6.15,20.450000000000003,7.85,33.2,0.0005,0.0085,0.44999999999999996,3.8000000000000003,0.5,154.843434208594,30.321808716382044,0.03280485506374184,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2021-04-01,4.6000000000000005,24.03333333333333,7.533333333333334,34.03333333333333,0.0005,0.009,0.4666666666666666,2.3333333333333335,0.5,117.14904042777422,34.27940683205026,0.040048098886506074,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2021-07-01,4.633333333333333,26.96666666666667,7.633333333333333,33.43333333333333,0.001,0.005999999999999999,0.5166666666666667,1.2333333333333334,3.0,143.64217965429145,27.61031466124822,0.0229758122053739,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2021-10-01,6.366666666666667,23.733333333333334,7.8,33.733333333333334,0.0005,0.007333333333333333,0.43333333333333335,3.3000000000000003,0.5,140.2130934112524,50.9071754534508,0.026328533862350123,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2022-01-01,7.2,18.133333333333333,7.666666666666667,32.699999999999996,0.0005,0.004666666666666667,0.5166666666666667,3.3333333333333335,0.5,137.73056850940463,34.782261021216726,0.05788873931429353,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2022-04-01,5.933333333333334,23.766666666666666,8.200000000000001,33.53333333333333,0.0015000000000000002,0.0030000000000000005,0.25,2.8666666666666667,1.0,158.91836763011432,24.69831161966431,0.029512473984244808,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2022-07-01,6.233333333333333,26.866666666666664,7.866666666666667,33.199999999999996,0.0005,0.0030000000000000005,0.39999999999999997,2.2666666666666666,1.3333333333333333,158.65671963431134,44.953933825940254,0.02561915938954969,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2022-10-01,6.366666666666667,23.133333333333336,7.7,33.166666666666664,0.0005,0.008,0.25,6.366666666666667,1.0,115.54944910937905,21.72205560134806,0.045501885874594625,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2023-01-01,7.333333333333333,18.900000000000002,7.433333333333334,33.6,0.0005,0.011666666666666667,0.4166666666666667,3.3666666666666667,0.5,142.46576715172193,50.80516827739799,0.057580682879174325,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2023-04-01,6.7,24.53333333333333,7.566666666666666,33.800000000000004,0.0005,0.0026666666666666666,0.45,6.0,0.6666666666666666,106.59167775940722,46.070547011960265,0.048612489564923554,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2023-07-01,5.866666666666667,24.566666666666666,7.966666666666666,33.666666666666664,0.0005,0.0030000000000000005,0.3666666666666667,4.833333333333333,3.8333333333333335,87.69246612895478,52.61999819378176,0.05375260816524721,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2023-10-01,6.5,25.3,7.8999999999999995,32.733333333333334,0.0005,0.0023333333333333335,0.25,6.666666666666667,11.666666666666666,110.56771855036047,31.406743571427103,0.028462161689234253,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2024-01-01,6.966666666666666,20.0,8.1,34.333333333333336,0.0005,0.001,0.09999999999999999,2.9333333333333336,0.5,117.3302646891146,28.061137398518152,0.02236173893009737,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2024-04-01,5.3999999999999995,25.099999999999998,8.133333333333333,32.9,0.0006666666666666666,0.001,0.16666666666666666,2.2,2.3333333333333335,61.84466537877028,34.048605155881,0.06,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2024-07-01,4.966666666666667,27.566666666666666,8.0,31.5,0.0006666666666666666,0.005333333333333333,0.43333333333333335,3.4333333333333336,0.6666666666666666,150.11163957958522,32.189135664445615,0.033316212730659676,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM14,2024-10-01,5.6000000000000005,24.266666666666666,7.866666666666667,32.13333333333333,0.0006666666666666666,0.011333333333333334,0.3666666666666667,4.3,0.5,40.0,26.633543535283085,0.034195890378570216,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM15,1994-01-01,9.5,17.1,8.4,33.1,0.001,0.014,1.1,0.8,0.5,200.0,27.528266899760247,0.06,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM15,1994-04-01,5.8,23.3,8.3,34.3,0.002,0.014,0.9,0.8,0.5,172.56576968287118,29.30148555767592,0.04582616061238832,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM15,1994-07-01,4.35,25.3,8.05,33.25,0.001,0.019999999999999997,0.95,1.7,0.5,110.86469465396902,22.41491996581529,0.04418818844434379,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM15,1994-10-01,6.9,23.1,8.4,32.9,0.007,0.024,0.3,1.4,2.0,120.32992261973206,41.50421744851892,0.06,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM15,1995-01-01,7.5,17.45,8.149999999999999,33.0,0.001,0.031,0.6499999999999999,11.75,0.5,130.6040155755549,32.53588351569478,0.029656015127145934,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM15,1995-04-01,7.3,24.1,8.1,34.0,0.002,0.019,0.7,1.4,2.0,99.37938642038702,29.8735108427748,0.05243901900378462,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM15,1995-07-01,5.0,21.7,8.1,34.4,0.001,0.029,0.2,3.0,1.0,126.74167016554277,22.865118512025585,0.038235786855465664,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM15,1995-10-01,7.1,22.2,8.4,33.7,0.002,0.015,0.4,3.2,1.0,114.96000078044186,22.487002065292057,0.04128581490158274,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM15,1996-01-01,6.25,19.25,8.3,34.349999999999994,0.001,0.006,0.35,1.3,0.5,116.70045489691618,63.128094850147164,0.06,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM15,1996-04-01,6.0,24.3,8.3,34.1,0.001,0.012,0.05,0.25,0.5,126.35113722182236,26.86073325985998,0.04502873549678987,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM15,1996-07-01,6.3,25.75,8.05,32.95,0.0015,0.0115,0.75,1.4500000000000002,0.75,74.0265270576102,40.58156327709555,0.045529017239194676,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
