Station,Quarter,DO,Temperature,pH,Salinity,NH3,PO4,BOD5,TSS,Coliform,Alkalinity,Transparency,H2S,COD,CN,As,Cd,Pb,Cu,Hg,Zn,Total_Cr,Alkalinity_source,Transparency_source
MM3,2011-10-01,7.266666666666667,23.233333333333334,8.033333333333333,32.199999999999996,0.0013333333333333333,0.007666666666666666,0.6,3.5,1.5,85.70260817585219,37.560620106500934,0.044180384305457794,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2012-01-01,9.066666666666668,16.599999999999998,8.0,31.2,0.001,0.005666666666666667,0.9666666666666667,2.1666666666666665,1.6666666666666667,129.71639629494453,22.633363202989578,0.06,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2012-04-01,8.466666666666667,25.666666666666668,7.8,30.366666666666664,0.0016666666666666668,0.0023333333333333335,1.3,1.3666666666666665,21.666666666666668,141.439594285754,39.728894374081605,0.0490101858039802,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2012-07-01,7.366666666666667,29.2,8.200000000000001,31.53333333333333,0.0026666666666666666,0.0036666666666666666,1.2333333333333334,1.4333333333333333,14.166666666666666,121.34353725505407,28.42713475272109,0.0585964712499532,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2012-10-01,6.766666666666667,23.96666666666667,7.966666666666666,32.5,0.0016666666666666668,0.006333333333333333,0.26666666666666666,2.5,0.5,169.8884335285133,64.94956306051405,0.03344046558620159,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2013-01-01,8.5,18.599999999999998,7.966666666666666,32.0,0.0008333333333333334,0.009333333333333334,0.5666666666666668,2.6,0.5,145.38978792220743,29.168336606145154,0.029877445719770315,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2013-04-01,6.733333333333333,23.366666666666664,8.066666666666666,31.666666666666668,0.0015000000000000002,0.005666666666666667,0.7333333333333334,1.2333333333333334,3.3333333333333335,118.56773937317399,69.54217752348474,0.018540795273930745,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2013-07-01,6.333333333333333,28.2,8.4,30.2,0.0016666666666666668,0.005,1.0,1.5,103.66666666666667,108.75013261839858,31.375868250782556,0.038446978653479034,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2013-10-01,5.1000000000000005,23.566666666666666,8.133333333333333,31.933333333333334,0.0006666666666666666,0.009,0.5333333333333333,2.566666666666667,1.3333333333333333,181.41517338619943,32.07704599174261,0.04297354662733474,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2014-01-01,6.3,16.366666666666667,8.033333333333333,32.96666666666667,0.0011666666666666668,0.008,0.6666666666666666,1.8,0.5,96.84900136848312,30.013936324803225,0.033591362025333915,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2014-04-01,8.066666666666666,25.166666666666668,8.366666666666667,28.666666666666668,0.004666666666666667,0.0036666666666666666,3.0,2.6333333333333333,65.16666666666667,110.47396054994316,21.766061824779534,0.02825738572182536,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2014-07-01,5.2,29.633333333333336,8.0,31.46666666666667,0.002166666666666667,0.005999999999999999,0.7666666666666666,2.6333333333333333,6.833333333333333,105.65641566183544,51.5190020755257,0.058798519107341025,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2014-10-01,6.933333333333334,24.0,8.066666666666666,33.03333333333334,0.0006666666666666666,0.007333333333333333,0.8000000000000002,2.566666666666667,0.6666666666666666,133.9231186418045,34.19733718596535,0.04709978889260027,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2015-01-01,7.2,17.766666666666666,8.033333333333333,31.900000000000002,0.0008333333333333334,0.006000000000000001,1.0999999999999999,4.566666666666666,2.5,198.93047030795827,40.80625330286053,0.06,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2015-04-01,6.7,26.333333333333332,8.166666666666666,30.333333333333332,0.0018333333333333333,0.004,0.8333333333333334,3.8666666666666667,14.5,128.63354484680985,56.72475751365774,0.026501337038670646,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2015-07-01,6.533333333333334,29.066666666666666,8.233333333333334,32.199999999999996,0.002,0.004333333333333334,0.7999999999999999,2.1999999999999997,12.166666666666666,108.72740792363925,31.691937322214095,0.0289679568851849,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2015-10-01,5.733333333333333,24.666666666666668,8.166666666666666,33.1,0.0013333333333333333,0.006666666666666667,0.43333333333333335,3.3333333333333335,0.6666666666666666,126.60350504357066,32.100057273359276,0.05794679359990834,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2016-01-01,8.366666666666667,16.73333333333333,8.133333333333333,31.366666666666664,0.0018333333333333333,0.005,1.5833333333333333,5.95,1.3333333333333333,74.04994870417843,34.746807199433285,0.036815422729456086,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2016-04-01,6.366666666666667,24.833333333333332,8.033333333333333,30.8,0.0026666666666666666,0.0013333333333333333,1.7333333333333334,5.433333333333334,5.333333333333333,113.42754573333247,21.58717983195201,0.03046740879548353,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2016-07-01,6.033333333333334,28.900000000000002,7.933333333333334,30.333333333333332,0.0006666666666666666,0.0013333333333333333,1.0,6.966666666666666,7.166666666666667,179.64295011937668,20.0,0.031246267063691196,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2016-10-01,6.066666666666666,25.166666666666668,8.033333333333333,30.733333333333334,0.0011666666666666668,0.005666666666666667,0.6,3.233333333333333,0.5,143.16964992873807,20.0551009348703,0.037302934090396644,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2017-01-01,7.1000000000000005,19.066666666666666,8.1,31.099999999999998,0.0026666666666666666,0.0026666666666666666,0.6666666666666666,6.466666666666666,0.5,163.083856225818,50.078124840470416,0.053887393103450656,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2017-04-01,5.8,25.8,8.133333333333333,31.5,0.0026666666666666666,0.0026666666666666666,1.1333333333333333,5.233333333333333,50.833333333333336,155.46712417821973,29.698867288934615,0.035334778910075464,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2017-07-01,7.433333333333333,29.96666666666667,8.233333333333334,29.8,0.0013333333333333333,0.007333333333333333,1.9333333333333336,6.8,3.6666666666666665,95.19201309453881,43.003053886755026,0.04989121075256478,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2017-10-01,6.566666666666666,23.833333333333332,7.8999999999999995,32.5,0.001,0.006000000000000001,1.0999999999999999,4.8,0.6666666666666666,186.91958833691183,30.374111008873648,0.04437274126265979,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2018-01-01,9.066666666666668,17.1,7.866666666666667,32.4,0.0005,0.0023333333333333335,1.2,3.0666666666666664,1.5,57.83830092056521,20.0,0.027234576309035214,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2018-04-01,6.333333333333333,25.633333333333336,7.766666666666667,32.266666666666666,0.0005,0.0023333333333333335,0.8999999999999999,6.233333333333333,5.833333333333333,131.6374085996592,44.19016398779212,0.027226769841366218,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2018-07-01,5.8999999999999995,29.400000000000002,8.033333333333333,30.633333333333336,0.0006666666666666666,0.004666666666666667,0.7666666666666666,5.166666666666667,0.6666666666666666,47.912247873110374,24.61642682080192,0.03180946932952327,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2018-10-01,5.533333333333334,23.7,7.866666666666667,32.5,0.0005,0.009,0.5,7.666666666666667,0.6666666666666666,60.03423356075207,40.16891753309611,0.02306171913806894,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2019-01-01,7.066666666666666,19.433333333333334,8.066666666666666,31.933333333333334,0.0013333333333333333,0.008333333333333333,0.6666666666666666,3.8000000000000003,0.6666666666666666,152.7447802794422,45.04456684279743,0.031080957911913933,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2019-04-01,5.933333333333334,26.866666666666664,8.066666666666666,31.8,0.0005,0.005,0.6333333333333333,3.3666666666666667,1.1666666666666667,95.80335296123715,32.62267124566581,0.06,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2019-07-01,5.933333333333334,30.400000000000002,8.3,30.96666666666667,0.0026666666666666666,0.001,0.8666666666666667,6.866666666666667,0.8333333333333334,163.57099522074304,38.77697719661895,0.03702913057466079,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2019-10-01,6.033333333333334,24.96666666666667,8.1,32.86666666666667,0.0006666666666666666,0.005333333333333333,0.6,5.7,0.5,43.897139409351155,20.601129569071315,0.028362629274631995,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2020-01-01,6.5,20.1,8.25,32.7,0.002,0.0115,0.6499999999999999,11.7,8.25,116.9022129817881,80.0,0.06,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2020-04-01,6.0,28.049999999999997,8.05,30.85,0.002,0.0045000000000000005,0.7,1.4500000000000002,0.5,77.44201395747513,38.34048613121494,0.02672298924528123,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2020-07-01,5.8,29.35,8.05,32.55,0.00075,0.0055,1.15,1.75,0.75,108.50175388749255,42.957894467428645,0.02642163242788146,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2020-10-01,5.916666666666667,24.183333333333334,7.983333333333333,32.31666666666666,0.00125,0.0075,0.5499999999999999,1.8833333333333335,2.0,174.192201536114,45.20624992655288,0.05850242565478494,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2021-01-01,4.9,20.95,7.95,32.099999999999994,0.0005,0.006500000000000001,1.05,3.3000000000000003,0.5,182.7130774735118,31.607050514736944,0.04760673237304364,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2021-04-01,5.533333333333334,27.400000000000002,7.6000000000000005,33.1,0.0006666666666666666,0.008333333333333333,0.6666666666666666,3.8333333333333335,4.166666666666667,137.95251203374136,33.97740766724524,0.035727276160035855,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2021-07-01,4.966666666666667,29.400000000000002,7.766666666666666,31.23333333333333,0.0011666666666666668,0.001,1.3666666666666665,1.4333333333333333,3.3333333333333335,64.18831352932469,47.53555355641227,0.050645651864850025,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2021-10-01,6.166666666666667,23.46666666666667,7.8,32.86666666666667,0.0006666666666666666,0.005666666666666667,0.7333333333333334,2.466666666666667,0.8333333333333334,77.76602899790095,29.288245699661456,0.04176794933356562,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2022-01-01,6.65,18.4,7.6,33.5,0.0005,0.0035,1.0,3.25,0.5,125.60192367466472,37.71935632338374,0.024356975982878205,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2022-04-01,5.833333333333333,26.96666666666667,8.233333333333333,30.5,0.002166666666666667,0.0016666666666666668,0.48333333333333334,2.966666666666667,10.833333333333334,91.79318834145712,38.69556870518941,0.015695977229965494,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2022-07-01,5.6000000000000005,29.266666666666666,7.7,29.0,0.002,0.001,0.7000000000000001,2.5,294.1666666666667,143.0290388391753,25.917272735840154,0.03048685428861822,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2022-10-01,5.833333333333333,23.933333333333334,7.666666666666667,32.833333333333336,0.0006666666666666666,0.001,0.6333333333333333,2.066666666666667,2.6666666666666665,178.65737943391736,38.38737150589191,0.05551376474204275,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2023-01-01,6.833333333333333,18.933333333333334,7.3999999999999995,33.06666666666666,0.0005,0.006666666666666665,0.31666666666666665,3.9,1.8333333333333333,85.60655370916103,20.0,0.032061962804574934,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2023-04-01,6.233333333333333,26.7,7.666666666666667,32.766666666666666,0.0006666666666666666,0.006666666666666667,0.5,2.1999999999999997,62.0,88.67284540845003,44.961431639248694,0.04425571111943349,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2023-07-01,5.866666666666667,28.333333333333332,8.066666666666666,32.6,0.0006666666666666666,0.002,0.7166666666666668,3.0,8.666666666666666,78.6847687120653,55.87605478203633,0.040045268326055754,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2023-10-01,5.966666666666666,24.53333333333333,8.0,32.233333333333334,0.0005,0.0013333333333333333,0.4666666666666666,3.6999999999999997,0.6666666666666666,111.10093759755121,44.77854416461472,0.020263073669284683,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2024-01-01,6.8999999999999995,20.0,8.1,33.800000000000004,0.001,0.001,1.9000000000000001,4.233333333333333,1.5,121.82796179527102,54.54032704868265,0.03231971817837337,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2024-04-01,5.7,26.666666666666668,8.233333333333334,30.3,0.002,0.001,0.5666666666666667,1.7666666666666666,146.83333333333334,120.75535190436622,25.679144379610044,0.04266031980621156,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2024-07-01,6.2,29.3,8.333333333333334,29.2,0.0018333333333333333,0.004666666666666667,0.7000000000000001,3.6333333333333333,2.1666666666666665,151.41898505540343,30.71579161046905,0.028150528478763426,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM3,2024-10-01,6.633333333333333,24.666666666666668,7.866666666666667,32.36666666666667,0.0005,0.008666666666666666,0.3833333333333333,5.3999999999999995,30.5,133.75400645838866,34.52186709302254,0.03283799266303796,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,1991-01-01,8.966666666666667,18.333333333333332,8.200000000000001,32.699999999999996,0.0026666666666666666,0.011333333333333334,1.0666666666666667,4.166666666666667,1.0,117.94500469077599,34.56084211191709,0.043171971748062726,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,1991-04-01,7.3,22.8,8.1,32.7,0.002,0.008,0.8,1.5,1.0,121.43203929696098,28.616796764719258,0.03845299882192165,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,1991-07-01,7.5,27.05,8.3,30.950000000000003,0.0275,0.004,0.9500000000000001,5.75,1.0,122.99292407669897,24.41885947094099,0.054753517586768455,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,1991-10-01,8.0,23.9,7.9,32.4,0.001,0.005,0.5,2.0,1.0,117.97685920231342,58.88037336594694,0.04304568413136288,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,1992-01-01,7.8,11.6,8.1,31.9,0.001,0.005,0.9,2.0,1.0,96.30098671336837,25.07959240981689,0.026479515944985363,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,1992-04-01,6.5,25.4,8.1,,,0.007,1.2,0.5,1.0,77.89252763975207,57.51116688473108,0.031496252805152336,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,1992-07-01,7.800000000000001,27.700000000000003,8.2,30.950000000000003,0.001,0.012,1.7000000000000002,2.0,1.0,124.97970019958679,39.049534065526906,0.037729920951260126,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,1992-10-01,7.7,21.7,8.2,33.1,0.001,0.018,1.1,1.0,1.0,102.52449222640979,35.426469694063215,0.06,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,1993-01-01,8.35,18.5,8.1,33.349999999999994,0.002,0.010499999999999999,1.0,8.0,1.0,138.37863718040748,39.678014612616465,0.03154222631822924,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,1993-04-01,6.7,26.8,8.1,32.7,0.003,0.068,0.7,2.0,1.0,122.51939381392495,55.01787789541502,0.01997794071767376,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,1993-07-01,5.9,29.9,8.45,28.85,0.0125,0.023,0.47500000000000003,1.5,1.5,120.52200573443932,20.0,0.043943297741221334,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,1993-10-01,8.4,21.3,8.3,32.9,0.001,0.011,0.5,1.8,1.0,154.45657974730148,37.319155125718474,0.028474520801113377,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,1994-01-01,8.399999999999999,16.6,8.4,32.1,0.002,0.015,0.85,1.05,0.5,70.83859150956275,34.79428022801424,0.023496890008253887,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,1994-04-01,5.6,28.1,8.5,31.8,0.003,0.01,0.9,2.0,0.5,181.9237201702409,35.2253876926988,0.03770948965327001,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,1994-07-01,6.1,28.45,8.55,25.85,0.0015,0.018,0.8,0.775,1.0,43.52571640840169,45.30058105321937,0.05330254010967048,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,1994-10-01,6.3,24.0,8.4,32.6,0.009,0.021,0.4,2.1,3.0,170.77784933524063,27.01215166680042,0.030414667412431803,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,1995-01-01,8.15,17.75,8.149999999999999,32.5,0.0015,0.028,1.3,9.3,1.25,127.0292949081699,22.55819763103774,0.044845165205410695,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,1995-04-01,7.4,24.5,8.1,32.4,0.001,0.012,0.3,0.8,2.0,101.65847496893329,20.86977906586522,0.047963721578819854,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,1995-07-01,6.4,28.3,8.3,29.75,0.0035,0.0075,0.9,2.1500000000000004,1601.0,68.49272709345408,24.466117986559436,0.04991408484910658,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,1995-10-01,6.9,22.8,8.4,33.1,0.002,0.005,0.4,2.8,0.5,99.0178629839001,41.63554263098039,0.028716469387980132,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,1996-01-01,6.5,18.6,8.3,34.25,0.0015,0.0115,0.35,0.525,0.5,114.27130297523045,39.176713260643865,0.024939080552726898,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,1996-04-01,6.6,25.6,8.3,33.3,0.001,0.008,0.2,0.25,0.5,126.82213187443072,44.44531362409381,0.02620335079079109,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,1996-07-01,6.9,29.950000000000003,8.3,28.799999999999997,0.0015,0.008,1.0499999999999998,1.2000000000000002,35.25,170.59590860150416,28.402913467038132,0.04989920752464725,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,1996-10-01,7.2,23.2,7.9,33.2,0.001,0.02,0.3,3.1,0.5,122.56949697252486,28.826800655500293,0.04771175647726846,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,1997-01-01,7.75,19.6,8.3,31.95,0.0015,0.014,0.55,0.7,0.5,131.18789086956647,57.46005106843668,0.026467026560118404,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,1997-04-01,6.3,25.6,8.0,31.1,0.001,0.009,1.1,1.5,0.5,132.25398273103727,46.51381839438897,0.06,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,1997-07-01,8.05,26.8,8.35,28.0,0.0035,0.0085,1.05,1.75,33.5,108.53618164301187,42.54404283248893,0.025346911041126303,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,1997-10-01,6.4,23.3,8.2,32.3,0.002,0.021,0.3,1.8,1.0,113.27275759435244,20.0,0.05381926215821131,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,1998-01-01,7.449999999999999,19.1,8.149999999999999,32.55,0.003,0.02,0.3,1.225,0.5,116.25666423570058,63.588208831120596,0.06,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,1998-04-01,6.2,28.2,8.0,30.6,0.001,0.015,0.3,0.7,0.5,141.92591132203805,32.108678326589136,0.038974366143183725,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,1998-07-01,6.1,29.5,8.1,31.799999999999997,0.001,0.0055,0.55,0.8,0.75,88.04749373713108,35.07258913417345,0.02832899501337186,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,1998-10-01,5.7,24.7,8.2,30.8,0.003,0.009,0.6,0.25,0.5,102.26980107095196,38.435691387765345,0.02855437234549806,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,1999-01-01,7.550000000000001,18.7,8.350000000000001,31.95,0.002,0.006500000000000001,1.3,0.925,0.5,132.47187294656752,34.97483052334283,0.0340565406212081,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,1999-04-01,6.35,26.0,8.25,32.75,0.001,0.0115,0.55,0.25,0.5,82.3230772932817,31.263325381810386,0.05543218914439508,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,1999-07-01,5.7,29.166666666666668,8.466666666666667,31.266666666666666,0.0013333333333333333,0.009666666666666665,0.5,0.7833333333333333,0.6666666666666666,123.97775655598501,34.74824444867831,0.024236381102079395,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,1999-10-01,6.3,23.866666666666664,7.966666666666666,31.366666666666664,0.001,0.010666666666666666,0.4666666666666666,2.3000000000000003,1.0,100.90128527508134,40.9342343905615,0.019222996480741075,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,2000-01-01,7.5,16.7,8.066666666666666,31.03333333333333,0.001,0.013333333333333334,0.8666666666666667,0.8166666666666668,0.5,137.68501804762076,43.936604343201985,0.042709489467116654,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,2000-04-01,6.3999999999999995,25.066666666666666,8.166666666666666,30.866666666666664,0.001,0.007666666666666666,1.1666666666666667,0.6166666666666667,1.0,168.08380439765452,49.72080586326262,0.04625003950169076,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,2000-07-01,6.033333333333334,28.96666666666667,8.233333333333333,30.900000000000002,0.0030000000000000005,0.009666666666666667,0.9333333333333335,0.65,157.0,100.9380482775679,22.96291490523866,0.06,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,2000-10-01,7.033333333333334,24.599999999999998,8.200000000000001,32.4,0.0016666666666666668,0.016666666666666666,0.5666666666666667,0.7666666666666666,1.8333333333333333,146.5195294455071,27.599073578584864,0.022684376238778923,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,2001-01-01,7.166666666666667,18.233333333333334,8.233333333333334,32.03333333333333,0.0030000000000000005,0.009666666666666665,0.7333333333333334,0.7166666666666667,0.5,127.02111148658906,43.99750683775038,0.03566580043909423,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,2001-04-01,6.3999999999999995,26.400000000000002,8.466666666666667,30.833333333333332,0.0033333333333333335,0.013,0.5166666666666667,0.6,1533.6666666666667,106.56628070511526,20.0,0.05708434207922775,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,2001-07-01,5.8999999999999995,28.53333333333333,8.299999999999999,28.566666666666666,0.0023333333333333335,0.011666666666666667,1.3,3.0,71.5,120.23211054457776,34.94057055134645,0.039131671811950125,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,2001-10-01,5.033333333333333,24.766666666666666,8.166666666666666,31.833333333333332,0.0013333333333333333,0.012666666666666666,0.5833333333333334,3.6,9.333333333333334,165.42848940822654,25.476572826394854,0.03488994671044924,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,2002-01-01,7.566666666666666,18.833333333333332,8.133333333333333,32.93333333333333,0.001,0.010666666666666666,0.3833333333333333,0.39999999999999997,0.5,113.9863057367613,39.78648319360072,0.04987985902742407,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,2002-04-01,6.266666666666667,26.2,8.166666666666666,33.266666666666666,0.001,0.006999999999999999,0.5333333333333333,0.6833333333333332,1.3333333333333333,165.81876322985588,24.979342530694083,0.03013454492734625,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,2002-07-01,6.2,27.866666666666664,8.233333333333333,29.8,0.002,0.005666666666666667,0.7999999999999999,0.8666666666666666,1.5,115.80117253120083,29.367933419819796,0.051005190832005116,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,2002-10-01,6.333333333333333,24.233333333333334,8.233333333333333,32.56666666666666,0.001,0.005333333333333333,0.8666666666666667,0.7833333333333333,0.6666666666666666,70.56505029425196,30.052854093508518,0.023768961427643273,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,2003-01-01,6.0,18.599999999999998,8.233333333333334,32.800000000000004,0.001,0.004666666666666667,1.1333333333333333,0.9,0.5,114.8640867803868,35.94191312786812,0.021583753774976025,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,2003-04-01,6.233333333333333,26.366666666666664,8.299999999999999,32.36666666666667,0.0016666666666666668,0.005,0.8333333333333334,0.9666666666666667,8.666666666666666,67.83930101994076,45.57047210989171,0.03391479828700206,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,2003-07-01,5.333333333333333,28.433333333333334,8.299999999999999,32.86666666666667,0.0013333333333333333,0.004333333333333334,0.7666666666666666,0.8333333333333334,1.0,108.88007669232424,46.70286816367648,0.014780333708210337,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,2003-10-01,5.733333333333333,24.900000000000002,8.233333333333333,33.0,0.0016666666666666668,0.006666666666666667,0.7000000000000001,3.033333333333333,0.5,107.53585596489032,35.44921643864995,0.038621717983154294,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,2004-01-01,7.766666666666667,17.733333333333334,8.200000000000001,33.699999999999996,0.001,0.008333333333333333,1.0666666666666667,1.5,0.5,183.58994802677518,22.87044951993392,0.019977994775827738,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,2004-04-01,6.833333333333333,24.666666666666668,8.233333333333333,33.199999999999996,0.0013333333333333333,0.006666666666666667,0.7999999999999999,0.9,0.5,176.3278674321082,78.2383455487079,0.041493424015574217,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,2004-07-01,6.3999999999999995,29.433333333333334,8.333333333333334,31.46666666666667,0.0026666666666666666,0.007666666666666666,2.1999999999999997,1.7166666666666668,0.6666666666666666,122.9889224076271,32.18113251795701,0.04005941880730502,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,2004-10-01,6.233333333333333,24.0,8.233333333333333,33.0,0.001,0.005666666666666667,0.43333333333333335,1.8666666666666665,0.5,162.39747510147407,36.271308132237515,0.03654114804382128,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,2005-01-01,7.866666666666667,16.5,8.266666666666667,32.699999999999996,0.002,0.006666666666666667,0.9666666666666667,3.8000000000000003,0.5,106.07901284910187,35.893030486688815,0.04387706645105062,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
MM4,2005-04-01,6.466666666666666,23.599999999999998,8.3,32.1,0.0023333333333333335,0.004333333333333334,0.9,0.75,2.6666666666666665,70.0464616826509,37.253020811779024,0.040332627357458926,,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
